 0.01 647.269294616 0.0045399049974 0.00891006524188 10.9761322384 0.461541470266 7.7285111896 8.5 5.0
 0.02 645.880489537 0.00907980999479 0.0178201304838 10.9643505164 0.529273509274 7.73285168141 8.5 5.0
 0.03 644.826136894 0.0136197149922 0.0267301957257 10.9553976111 0.575394592153 7.73614526852 8.5 5.0
 0.04 643.937400176 0.0181596199896 0.0356402609675 10.9478453263 0.611575443794 7.73892041582 8.5 5.0
 0.05 643.151829194 0.022699524987 0.0445503262094 10.9411653803 0.641860521924 7.74137259203 8.5 5.0
 0.06 642.438283918 0.0272394299844 0.0534603914513 10.9350943539 0.668180294096 7.74359926548 8.5 5.0
 0.07 641.778631243 0.0317793349818 0.0623704566932 10.9294788597 0.691621775198 7.74565719348 8.5 5.0
 0.08 641.161234881 0.0363192399792 0.0712805219351 10.9242204702 0.712863621176 7.74758279861 8.5 5.0
 0.09 640.578109628 0.0408591449766 0.080190587177 10.9192516436 0.732360808893 7.74940107579 8.5 5.0
 0.1 640.023499043 0.045399049974 0.0891006524188 10.9145236926 0.750434726661 7.75113004393 8.5 5.0
 0.11 639.493093565 0.0499389549714 0.0980107176607 10.9100001688 0.767321681536 7.75278319328 8.5 5.0
 0.12 638.983568808 0.0544788599687 0.106920782903 10.9056529577 0.783201026281 7.75437093042 8.5 5.0
 0.13 638.492297237 0.0590187649661 0.115830848144 10.9014598394 0.798212440825 7.75590148079 8.5 5.0
 0.14 638.017159836 0.0635586699635 0.124740913386 10.8974028951 0.812467056236 7.75738147808 8.5 5.0
 0.15 637.55641845 0.0680985749609 0.133650978628 10.8934674279 0.826054894802 7.75881636387 8.5 5.0
 0.16 637.108626514 0.0726384799583 0.14256104387 10.8896412067 0.839050008576 7.76021066698 8.5 5.0
 0.17 636.672564972 0.0771783849557 0.151471109112 10.8859139251 0.85151412659 7.76156820409 8.5 5.0
 0.18 636.247195206 0.0817182899531 0.160381174354 10.8822768025 0.863499305191 7.76289222707 8.5 5.0
 0.19 635.831623775 0.0862581949505 0.169291239596 10.8787222862 0.875049893808 7.76418553331 8.5 5.0
 0.2 635.425075534 0.0907980999479 0.178201304838 10.875243824 0.88620401947 7.76545054991 8.5 5.0
 0.21 635.026872826 0.0953380049453 0.18711137008 10.8718356879 0.896994725891 7.76668939879 8.5 5.0
 0.22 634.636419148 0.0998779099427 0.196021435321 10.8684928365 0.907450860027 7.76790394781 8.5 5.0
 0.23 634.253186172 0.10441781494 0.204931500563 10.8652108047 0.917597770953 7.7690958514 8.5 5.0
 0.24 633.876703317 0.108957719937 0.213841565805 10.8619856157 0.927457867187 7.77026658323 8.5 5.0
 0.25 633.506549283 0.113497624935 0.222751631047 10.8588137095 0.937051065788 7.77141746266 8.5 5.0
 0.26 633.142345117 0.118037529932 0.231661696289 10.855691884 0.946395157722 7.77254967649 8.5 5.0
 0.27 632.78374848 0.12257743493 0.240571761531 10.8526172469 0.955506107715 7.7736642969 8.5 5.0
 0.28 632.430448879 0.127117339927 0.249481826773 10.8495871748 0.964398302309 7.77476229633 8.5 5.0
 0.29 632.082163667 0.131657244924 0.258391892015 10.8465992801 0.973084756601 7.77584456008 8.5 5.0
 0.3 631.738634664 0.136197149922 0.267301957257 10.8436513819 0.981577287723 7.77691189681 8.5 5.0
 0.31 631.399625288 0.140737054919 0.276212022498 10.8407414816 0.989886661344 7.77796504758 8.5 5.0
 0.32 631.064918109 0.145276959917 0.28512208774 10.837867743 0.998022716119 7.77900469346 8.5 5.0
 0.33 630.734312737 0.149816864914 0.294032152982 10.8350284735 1.00599446998 7.78003146219 8.5 5.0
 0.34 630.407624017 0.154356769911 0.302942218224 10.8322221096 1.01381021142 7.78104593379 8.5 5.0
 0.35 630.084680442 0.158896674909 0.311852283466 10.8294472029 1.0214775782 7.78204864555 8.5 5.0
 0.36 629.765322791 0.163436579906 0.320762348708 10.826702409 1.02900362561 7.78304009629 8.5 5.0
 0.37 629.449402928 0.167976484904 0.32967241395 10.8239864772 1.0363948858 7.78402075012 8.5 5.0
 0.38 629.136782744 0.172516389901 0.338582479192 10.8212982413 1.04365741976 7.78499103974 8.5 5.0
