0 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4633819297 
1 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4608700221 
2 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4533355099 
3 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4407820262 
4 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4232156283 
5 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.4006448016 
6 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.3730804648 
7 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.3405359764 
8 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.3030271435 
9 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.2605722309 
10 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.2131919735 
11 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.1609095891 
12 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.1037507937 
13 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 20.0417438192 
14 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.9749194315 
15 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.9033109529 
16 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.8269542852 
17 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.7458879357 
18 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.6601530462 
19 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.5697934243 
20 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.4748555778 
21 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.3753887522 
22 60 10.0 5.0 23.4520787991 20.4633819297 9.01387818866 25.9807621135 19.271444972 
