1	1.272e-10	4.023e-10	2.09306e-11	6.62168e-11	1.38e-13	1.38e-11	3.34e-8	3.34e-7
2	4.032e-11	1.275e-10	2.094e-11	6.6216836e-11	1.38e-13	1.38e-11	6.7635e-09	6.7635e-8
