(0.94956526677880682, 10.854625519872537, 15.900468890330647, 561.22553055368348)
(1.0889156736960437, 10.804107060725093, 15.90939892267841, 556.01369308315645)
(1.1838041749235768, 10.765596170286141, 15.916175076351303, 552.05697179786148)
(1.2582418630926042, 10.733027178759935, 15.921884603354552, 548.72176558408364)
(1.3205497165500439, 10.704156330374648, 15.92692965672858, 545.77371452711691)
(1.3746994367695939, 10.677864875574093, 15.931510765710659, 543.09595789998139)
(1.4229274242627727, 10.653501442035244, 15.935744701494784, 540.62044669616716)
(1.4666299308480031, 10.630648106140921, 15.939706399132929, 538.30351285115239)
(1.5067430159085247, 10.60901813197944, 15.943447282582557, 536.11518988818989)
(1.5439278966893364, 10.588404860318354, 15.947004423611213, 534.03387532962245)
(1.5786707461271134, 10.568653611823361, 15.950405576698591, 532.04339647483005)
(1.6113405606511773, 10.549645096326104, 15.953672152169219, 530.13127773110341)
(1.6422247146770137, 10.531285052938314, 15.956821072820111, 528.28765861978138)
(1.671551846813861, 10.513497483280426, 15.959865986689449, 526.50458700973684)
(1.6995071669399731, 10.496220064908051, 15.962818089140159, 524.77554003358853)
(1.7262430281191947, 10.479400944503535, 15.965686697684822, 523.09508910054092)
(1.7518864303058452, 10.462996435776024, 15.968479664676588, 521.45865939686905)
(1.776544473078256, 10.446969328811754, 15.971203680415726, 519.86235324918664)
(1.8003083999802523, 10.431287623634539, 15.973864500224717, 518.30281779657389)
(1.8232566527217877, 10.415923564879918, 15.976467117551184, 516.77714411589818)
(1.8454572147115638, 10.400852894556365, 15.979015897977915, 515.2827891290749)
(1.8669694350413495, 10.386054265612053, 15.981514684405813, 513.81751430958798)
(1.887845466344485, 10.371508775983315, 15.983966880636903, 512.37933697651567)
(1.9081314114094277, 10.357199594221594, 15.986375518537884, 510.96649115703849)
(1.9278682471544146, 10.343111655641774, 15.988743312558563, 509.57739581784267)
(1.9470925763250633, 10.329231413423221, 15.991072704396045, 508.21062883906166)
(1.9658372443956724, 10.315546632997107, 15.993365899895906, 506.86490551197056)
(1.9841318499212113, 10.302046220869897, 15.99562489977718, 505.53906063581991)
(2.0020031698749916, 10.288720081093132, 15.997851525398325, 504.2320335043907)
(2.019475516565338, 10.275558994116016, 16.000047440508009, 502.94285523230667)
(2.0365710390430039, 10.262554513901161, 16.002214169719409, 501.67063799062089)
(2.0533099791383047, 10.249698880050339, 16.004353114291401, 500.41456581172326)
(2.0697108901572463, 10.236984942349956, 16.006465565681122, 499.17388669286453)
(2.0857908246456232, 10.224406095657873, 16.00855271724074, 497.94790578107529)
(2.1015654963745667, 10.211956223451766, 16.010615674359688, 496.73597946390743)
(2.1170494207201958, 10.199629648672344, 16.012655463297509, 495.53751022313679)
(2.1322560368378518, 10.187421090742205, 16.014673038908146, 494.35194213443259)
